Airport,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers
BALLINA,2024,4,25631,26794,52425,0,0,0,25631,26794,52425
BALLINA,2024,5,21835,22396,44231,0,0,0,21835,22396,44231
BALLINA,2024,6,21503,21225,42728,0,0,0,21503,21225,42728
BRISBANE,2009,1,626445,632882,1259327,205011,172799,377810,831456,805681,1637137
BRISBANE,2009,2,520093,519172,1039265,156061,144635,300696,676154,663807,1339961
BRISBANE,2009,3,594507,593558,1188065,156115,158487,314602,750622,752045,1502667
BRISBANE,2009,4,608593,604520,1213113,161297,173044,334341,769890,777564,1547454
BRISBANE,2009,5,584999,579257,1164256,148025,155486,303511,733024,734743,1467767
BRISBANE,2009,6,569266,568461,1137727,151730,172408,324138,720996,740869,1461865
BRISBANE,2009,7,645966,634920,1280886,199264,172957,372221,845230,807877,1653107
BRISBANE,2009,8,612792,611221,1224013,169620,183377,352997,782412,794598,1577010
BRISBANE,2009,9,637070,631560,1268630,175337,183274,358611,812407,814834,1627241
BRISBANE,2009,10,663699,667650,1331349,191678,172089,363767,855377,839739,1695116
BRISBANE,2009,11,611573,619324,1230897,161768,173891,335659,773341,793215,1566556
BRISBANE,2009,12,633923,624473,1258396,175947,202871,378818,809870,827344,1637214
BRISBANE,2010,1,584635,595191,1179826,203308,173057,376365,787943,768248,1556191
BRISBANE,2010,2,545876,545378,1091254,160009,147233,307242,705885,692611,1398496
BRISBANE,2010,3,605994,603265,1209259,162490,168234,330724,768484,771499,1539983
BRISBANE,2010,4,621672,626921,1248593,161473,166938,328411,783145,793859,1577004
BRISBANE,2010,5,596680,592018,1188698,149297,158209,307506,745977,750227,1496204
BRISBANE,2010,6,609580,612834,1222414,163393,187027,350420,772973,799861,1572834
BRISBANE,2010,7,695302,675766,1371068,220390,188120,408510,915692,863886,1779578
BRISBANE,2010,8,661735,667083,1328818,179247,194188,373435,840982,861271,1702253
BRISBANE,2010,9,687199,679663,1366862,187251,193066,380317,874450,872729,1747179
BRISBANE,2010,10,705758,711488,1417246,197989,178468,376457,903747,889956,1793703
BRISBANE,2010,11,663810,669962,1333772,167586,178601,346187,831396,848563,1679959
BRISBANE,2010,12,696432,683949,1380381,183545,213138,396683,879977,897087,1777064
BRISBANE,2011,1,583192,600245,1183437,216100,179977,396077,799292,780222,1579514
BRISBANE,2011,2,550493,554263,1104756,160230,146869,307099,710723,701132,1411855
BRISBANE,2011,3,639595,638987,1278582,155406,155471,310877,795001,794458,1589459
BRISBANE,2011,4,659295,659943,1319238,170423,184505,354928,829718,844448,1674166
BRISBANE,2011,5,646930,644697,1291627,165542,168888,334430,812472,813585,1626057
BRISBANE,2011,6,625865,632359,1258224,166624,189150,355774,792489,821509,1613998
BRISBANE,2011,7,728844,703758,1432602,230003,191645,421648,958847,895403,1854250
BRISBANE,2011,8,695252,696200,1391452,186412,198789,385201,881664,894989,1776653
BRISBANE,2011,9,707665,694602,1402267,191295,200297,391592,898960,894899,1793859
BRISBANE,2011,10,711157,722627,1433784,216988,183402,400390,928145,906029,1834174
BRISBANE,2011,11,687385,697645,1385030,177310,187609,364919,864695,885254,1749949
BRISBANE,2011,12,713241,694743,1407984,196012,225920,421932,909253,920663,1829916
BRISBANE,2012,1,652897,672445,1325342,230713,186380,417093,883610,858825,1742435
BRISBANE,2012,2,598252,600302,1198554,171310,151617,322927,769562,751919,1521481
BRISBANE,2012,3,685394,684321,1369715,169085,171101,340186,854479,855422,1709901
BRISBANE,2012,4,672498,672012,1344510,180955,181959,362914,853453,853971,1707424
BRISBANE,2012,5,670557,669601,1340158,157384,162873,320257,827941,832474,1660415
BRISBANE,2012,6,658058,664158,1322216,178946,191999,370945,837004,856157,1693161
BRISBANE,2012,7,733530,726697,1460227,220763,184288,405051,954293,910985,1865278
BRISBANE,2012,8,720138,712978,1433116,183399,190788,374187,903537,903766,1807303
BRISBANE,2012,9,719914,713252,1433166,191827,196811,388638,911741,910063,1821804
BRISBANE,2012,10,755041,759021,1514062,212706,180386,393092,967747,939407,1907154
BRISBANE,2012,11,722127,720893,1443020,175100,184029,359129,897227,904922,1802149
BRISBANE,2012,12,717679,699584,1417263,200049,216945,416994,917728,916529,1834257
BRISBANE,2013,1,654088,674779,1328867,222033,181468,403501,876121,856247,1732368
BRISBANE,2013,2,600209,600660,1200869,176148,156465,332613,776357,757125,1533482
BRISBANE,2013,3,676094,669643,1345737,180132,184082,364214,856226,853725,1709951
BRISBANE,2013,4,682036,674360,1356396,183072,174775,357847,865108,849135,1714243
BRISBANE,2013,5,669358,667312,1336670,166381,173192,339573,835739,840504,1676243
BRISBANE,2013,6,667894,684459,1352353,186576,201564,388140,854470,886023,1740493
BRISBANE,2013,7,762731,745224,1507955,234492,190947,425439,997223,936171,1933394
BRISBANE,2013,8,729675,720843,1450518,202091,209981,412072,931766,930824,1862590
BRISBANE,2013,9,721283,714519,1435802,203232,209090,412322,924515,923609,1848124
BRISBANE,2013,10,768788,774774,1543562,225003,188766,413769,993791,963540,1957331
BRISBANE,2013,11,718088,718447,1436535,184757,192166,376923,902845,910613,1813458
BRISBANE,2013,12,750551,729882,1480433,209001,233727,442728,959552,963609,1923161
BRISBANE,2014,1,683604,688577,1372181,243665,197869,441534,927269,886446,1813715
BRISBANE,2014,2,611754,613347,1225101,184183,168744,352927,795937,782091,1578028
BRISBANE,2014,3,697430,695026,1392456,182017,180736,362753,879447,875762,1755209
BRISBANE,2014,4,717116,713104,1430220,203052,203842,406894,920168,916946,1837114
BRISBANE,2014,5,690348,686761,1377109,181007,186442,367449,871355,873203,1744558
BRISBANE,2014,6,677315,684118,1361433,185947,207236,393183,863262,891354,1754616
BRISBANE,2014,7,767925,756240,1524165,247977,207772,455749,1015902,964012,1979914
BRISBANE,2014,8,724926,719873,1444799,213173,223083,436256,938099,942956,1881055
BRISBANE,2014,9,723998,723032,1447030,216209,214891,431100,940207,937923,1878130
BRISBANE,2014,10,776924,780848,1557772,234133,204479,438612,1011057,985327,1996384
BRISBANE,2014,11,693076,696103,1389179,197992,207211,405203,891068,903314,1794382
BRISBANE,2014,12,739816,721575,1461391,221355,251966,473321,961171,973541,1934712
BRISBANE,2015,1,649819,670411,1320230,259107,217528,476635,908926,887939,1796865
BRISBANE,2015,2,594295,594204,1188499,204702,186053,390755,798997,780257,1579254
BRISBANE,2015,3,697493,691926,1389419,205557,209665,415222,903050,901591,1804641
BRISBANE,2015,4,691971,694729,1386700,205882,212965,418847,897853,907694,1805547
BRISBANE,2015,5,668512,665042,1333554,189075,198431,387506,857587,863473,1721060
BRISBANE,2015,6,665708,666152,1331860,194338,219792,414130,860046,885944,1745990
BRISBANE,2015,7,772477,755862,1528339,246477,216603,463080,1018954,972465,1991419
BRISBANE,2015,8,701345,703706,1405051,217948,232266,450214,919293,935972,1855265
BRISBANE,2015,9,734237,724209,1458446,222465,226764,449229,956702,950973,1907675
BRISBANE,2015,10,752480,761055,1513535,242288,216271,458559,994768,977326,1972094
BRISBANE,2015,11,716798,726921,1443719,202450,210900,413350,919248,937821,1857069
BRISBANE,2015,12,754152,733470,1487622,232652,268343,500995,986804,1001813,1988617
BRISBANE,2016,1,668003,684524,1352527,272608,233848,506456,940611,918372,1858983
BRISBANE,2016,2,627222,628947,1256169,212385,196486,408871,839607,825433,1665040
BRISBANE,2016,3,710475,717302,1427777,207898,219618,427516,918373,936920,1855293
BRISBANE,2016,4,698082,690470,1388552,212414,207393,419807,910496,897863,1808359
BRISBANE,2016,5,684637,680157,1364794,192720,200906,393626,877357,881063,1758420
BRISBANE,2016,6,686183,685336,1371519,201824,228594,430418,888007,913930,1801937
BRISBANE,2016,7,774563,759615,1534178,265175,226192,491367,1039738,985807,2025545
BRISBANE,2016,8,717033,719211,1436244,221238,238799,460037,938271,958010,1896281
BRISBANE,2016,9,751149,738748,1489897,235700,237262,472962,986849,976010,1962859
BRISBANE,2016,10,745465,757564,1503029,251916,231523,483439,997381,989087,1986468
BRISBANE,2016,11,715585,722357,1437942,212287,226400,438687,927872,948757,1876629
BRISBANE,2016,12,760279,732945,1493224,242936,273622,516558,1003215,1006567,2009782
BRISBANE,2017,1,679191,700014,1379205,280306,243488,523794,959497,943502,1902999
BRISBANE,2017,2,603110,607321,1210431,217270,195290,412560,820380,802611,1622991
BRISBANE,2017,3,704824,700905,1405729,215447,224530,439977,920271,925435,1845706
BRISBANE,2017,4,700334,701979,1402313,236642,240158,476800,936976,942137,1879113
BRISBANE,2017,5,693729,679803,1373532,207596,219433,427029,901325,899236,1800561
BRISBANE,2017,6,692620,694779,1387399,216431,240442,456873,909051,935221,1844272
BRISBANE,2017,7,785638,777468,1563106,272272,237677,509949,1057910,1015145,2073055
BRISBANE,2017,8,732144,735371,1467515,233723,250234,483957,965867,985605,1951472
BRISBANE,2017,9,757027,737443,1494470,245888,248264,494152,1002915,985707,1988622
BRISBANE,2017,10,764991,789151,1554142,260136,234779,494915,1025127,1023930,2049057
BRISBANE,2017,11,738661,741905,1480566,222363,235437,457800,961024,977342,1938366
BRISBANE,2017,12,763468,738050,1501518,257004,294531,551535,1020472,1032581,2053053
BRISBANE,2018,1,681869,696460,1378329,296079,248966,545045,977948,945426,1923374
BRISBANE,2018,2,627502,632036,1259538,231627,211703,443330,859129,843739,1702868
BRISBANE,2018,3,732614,724871,1457485,241454,245843,487297,974068,970714,1944782
BRISBANE,2018,4,702211,701528,1403739,243330,247399,490729,945541,948927,1894468
BRISBANE,2018,5,705597,704367,1409964,222438,234141,456579,928035,938508,1866543
BRISBANE,2018,6,684834,679775,1364609,230782,257206,487988,915616,936981,1852597
BRISBANE,2018,7,803426,793303,1596729,297336,255284,552620,1100762,1048587,2149349
BRISBANE,2018,8,756649,754898,1511547,256833,277712,534545,1013482,1032610,2046092
BRISBANE,2018,9,732027,722595,1454622,257304,271474,528778,989331,994069,1983400
BRISBANE,2018,10,775645,787653,1563298,284433,248094,532527,1060078,1035747,2095825
BRISBANE,2018,11,745591,744689,1490280,231942,246721,478663,977533,991410,1968943
BRISBANE,2018,12,744079,720310,1464389,265519,308614,574133,1009598,1028924,2038522
BRISBANE,2019,1,680091,694414,1374505,317314,268620,585934,997405,963034,1960439
BRISBANE,2019,2,616250,622404,1238654,242960,216993,459953,859210,839397,1698607
BRISBANE,2019,3,716941,707741,1424682,236208,242477,478685,953149,950218,1903367
BRISBANE,2019,4,729676,729399,1459075,253286,268696,521982,982962,998095,1981057
BRISBANE,2019,5,713574,705242,1418816,239373,246644,486017,952947,951886,1904833
BRISBANE,2019,6,688110,690716,1378826,242225,271760,513985,930335,962476,1892811
BRISBANE,2019,7,807079,791137,1598216,313718,267968,581686,1120797,1059105,2179902
BRISBANE,2019,8,767014,761185,1528199,272091,295442,567533,1039105,1056627,2095732
BRISBANE,2019,9,760862,757044,1517906,262254,278326,540580,1023116,1035370,2058486
BRISBANE,2019,10,807162,817472,1624634,295301,259813,555114,1102463,1077285,2179748
BRISBANE,2019,11,746493,752828,1499321,255212,266720,521932,1001705,1019548,2021253
BRISBANE,2019,12,773116,744192,1517308,284412,327751,612163,1057528,1071943,2129471
BRISBANE,2020,1,707885,734476,1442361,333471,283668,617139,1041356,1018144,2059500
BRISBANE,2020,2,606981,612685,1219666,223875,197282,421157,830856,809967,1640823
BRISBANE,2020,3,445000,440149,885149,138690,125177,263867,583690,565326,1149016
BRISBANE,2020,4,26799,28101,54900,2379,6582,8961,29178,34683,63861
BRISBANE,2020,5,32659,32637,65296,1809,2679,4488,34468,35316,69784
BRISBANE,2020,6,71393,76000,147393,4496,5537,10033,75889,81537,157426
BRISBANE,2020,7,180038,171365,351403,3985,7081,11066,184023,178446,362469
BRISBANE,2020,8,140987,146225,287212,2853,8057,10910,143840,154282,298122
BRISBANE,2020,9,154735,156829,311564,2123,5762,7885,156858,162591,319449
BRISBANE,2020,10,193051,184825,377876,5315,7184,12499,198366,192009,390375
BRISBANE,2020,11,217430,224522,441952,4601,4844,9445,222031,229366,451397
BRISBANE,2020,12,414477,387548,802025,5302,5539,10841,419779,393087,812866
BRISBANE,2021,1,267902,283907,551809,4659,5284,9943,272561,289191,561752
BRISBANE,2021,2,298130,300469,598599,4586,4144,8730,302716,304613,607329
BRISBANE,2021,3,427648,425920,853568,6444,3936,10380,434092,429856,863948
BRISBANE,2021,4,429654,437156,866810,9980,11642,21622,439634,448798,888432
BRISBANE,2021,5,511000,503556,1014556,25723,22710,48433,536723,526266,1062989
BRISBANE,2021,6,430307,432858,863165,28021,24882,52903,458328,457740,916068
BRISBANE,2021,7,249494,245299,494793,19956,21025,40981,269450,266324,535774
BRISBANE,2021,8,121497,122053,243550,5549,4909,10458,127046,126962,254008
BRISBANE,2021,9,218867,223494,442361,3420,4240,7660,222287,227734,450021
BRISBANE,2021,10,234056,228529,462585,3399,4891,8290,237455,233420,470875
BRISBANE,2021,11,250852,253869,504721,2578,7419,9997,253430,261288,514718
BRISBANE,2021,12,395624,366513,762137,4454,14148,18602,400078,380661,780739
BRISBANE,2022,1,344849,354577,699426,13581,11602,25183,358430,366179,724609
BRISBANE,2022,2,353768,356813,710581,29642,16900,46542,383410,373713,757123
BRISBANE,2022,3,512295,519705,1032000,44992,40392,85384,557287,560097,1117384
BRISBANE,2022,4,656158,657024,1313182,75699,78551,154250,731857,735575,1467432
BRISBANE,2022,5,634184,628422,1262606,84015,90484,174499,718199,718906,1437105
BRISBANE,2022,6,654731,657804,1312535,96894,110899,207793,751625,768703,1520328
BRISBANE,2022,7,698031,688182,1386213,141980,131641,273621,840011,819823,1659834
BRISBANE,2022,8,644200,639823,1284023,139711,135646,275357,783911,775469,1559380
BRISBANE,2022,9,677647,667478,1345125,147935,143906,291841,825582,811384,1636966
BRISBANE,2022,10,694615,697835,1392450,164173,145909,310082,858788,843744,1702532
BRISBANE,2022,11,662151,674355,1336506,160209,164470,324679,822360,838825,1661185
BRISBANE,2022,12,655328,644468,1299796,168050,192056,360106,823378,836524,1659902
BRISBANE,2023,1,615812,622489,1238301,202387,175332,377719,818199,797821,1616020
BRISBANE,2023,2,572715,567534,1140249,165788,148389,314177,738503,715923,1454426
BRISBANE,2023,3,687168,693293,1380461,173754,173503,347257,860922,866796,1727718
BRISBANE,2023,4,666202,655732,1321934,177699,184288,361987,843901,840020,1683921
BRISBANE,2023,5,670900,666949,1337849,173763,180078,353841,844663,847027,1691690
BRISBANE,2023,6,673019,668794,1341813,190044,207687,397731,863063,876481,1739544
BRISBANE,2023,7,730163,708229,1438392,225371,206945,432316,955534,915174,1870708
BRISBANE,2023,8,708809,706897,1415706,207038,215279,422317,915847,922176,1838023
BRISBANE,2023,9,727365,722667,1450032,217038,216383,433421,944403,939050,1883453
BRISBANE,2023,10,730214,737807,1468021,225733,208142,433875,955947,945949,1901896
BRISBANE,2023,11,711614,719765,1431379,213208,227229,440437,924822,946994,1871816
BRISBANE,2023,12,696715,682245,1378960,249928,280462,530390,946643,962707,1909350
BRISBANE,2024,1,626280,631193,1257473,284827,238356,523183,911107,869549,1780656
BRISBANE,2024,2,633353,637597,1270950,241020,221717,462737,874373,859314,1733687
BRISBANE,2024,3,691994,687596,1379590,240810,249842,490652,932804,937438,1870242
BRISBANE,2024,4,677898,672768,1350666,233829,234502,468331,911727,907270,1818997
BRISBANE,2024,5,705787,700883,1406670,221626,231012,452638,927413,931895,1859308
BRISBANE,2024,6,698055,711252,1409307,234680,252010,486690,932735,963262,1895997
CAIRNS,2009,1,130359,138023,268382,18537,16984,35521,148896,155007,303903
CAIRNS,2009,2,102988,106588,209576,15352,14234,29586,118340,120822,239162
CAIRNS,2009,3,118938,118160,237098,18198,17539,35737,137136,135699,272835
CAIRNS,2009,4,128098,127789,255887,16231,15879,32110,144329,143668,287997
CAIRNS,2009,5,120353,121254,241607,14333,15001,29334,134686,136255,270941
CAIRNS,2009,6,126032,121247,247279,14746,14498,29244,140778,135745,276523
CAIRNS,2009,7,155297,153463,308760,17755,16377,34132,173052,169840,342892
CAIRNS,2009,8,142390,147829,290219,18813,19954,38767,161203,167783,328986
CAIRNS,2009,9,141266,135231,276497,18699,18824,37523,159965,154055,314020
CAIRNS,2009,10,144382,145780,290162,18559,17194,35753,162941,162974,325915
CAIRNS,2009,11,130274,131348,261622,16111,16589,32700,146385,147937,294322
CAIRNS,2009,12,124533,121771,246304,18047,16349,34396,142580,138120,280700
CAIRNS,2010,1,115618,122164,237782,16968,16811,33779,132586,138975,271561
CAIRNS,2010,2,109475,113285,222760,18708,15744,34452,128183,129029,257212
CAIRNS,2010,3,117633,114623,232256,18641,18119,36760,136274,132742,269016
CAIRNS,2010,4,123075,126177,249252,19035,19013,38048,142110,145190,287300
CAIRNS,2010,5,120298,118481,238779,16586,18067,34653,136884,136548,273432
CAIRNS,2010,6,138996,129471,268467,17905,18512,36417,156901,147983,304884
CAIRNS,2010,7,159579,160532,320111,24341,20546,44887,183920,181078,364998
CAIRNS,2010,8,149446,153659,303105,24728,27474,52202,174174,181133,355307
CAIRNS,2010,9,155627,146363,301990,24691,24656,49347,180318,171019,351337
CAIRNS,2010,10,155810,161684,317494,23636,21613,45249,179446,183297,362743
CAIRNS,2010,11,137290,140552,277842,22274,22039,44313,159564,162591,322155
CAIRNS,2010,12,145414,138845,284259,22953,22813,45766,168367,161658,330025
CAIRNS,2011,1,129363,135005,264368,22107,22050,44157,151470,157055,308525
CAIRNS,2011,2,107247,110367,217614,18556,16331,34887,125803,126698,252501
CAIRNS,2011,3,120947,121066,242013,19990,19163,39153,140937,140229,281166
CAIRNS,2011,4,138443,134419,272862,18519,18859,37378,156962,153278,310240
CAIRNS,2011,5,130729,130933,261662,17356,18504,35860,148085,149437,297522
CAIRNS,2011,6,146939,138109,285048,19085,18693,37778,166024,156802,322826
CAIRNS,2011,7,168361,169448,337809,26916,22192,49108,195277,191640,386917
CAIRNS,2011,8,155585,161361,316946,25287,27519,52806,180872,188880,369752
CAIRNS,2011,9,152813,144176,296989,23082,24708,47790,175895,168884,344779
CAIRNS,2011,10,152406,159147,311553,23564,21727,45291,175970,180874,356844
CAIRNS,2011,11,136771,140387,277158,19625,19528,39153,156396,159915,316311
CAIRNS,2011,12,141033,136042,277075,20453,20258,40711,161486,156300,317786
CAIRNS,2012,1,137858,145152,283010,20310,19523,39833,158168,164675,322843
CAIRNS,2012,2,109778,114481,224259,19335,17247,36582,129113,131728,260841
CAIRNS,2012,3,129302,127120,256422,20417,20853,41270,149719,147973,297692
CAIRNS,2012,4,143393,143788,287181,19108,19012,38120,162501,162800,325301
CAIRNS,2012,5,137338,134226,271564,17032,18281,35313,154370,152507,306877
CAIRNS,2012,6,154180,144376,298556,18641,19582,38223,172821,163958,336779
CAIRNS,2012,7,174535,179859,354394,24553,20007,44560,199088,199866,398954
CAIRNS,2012,8,161718,168050,329768,25790,27104,52894,187508,195154,382662
CAIRNS,2012,9,162460,154247,316707,22772,24224,46996,185232,178471,363703
CAIRNS,2012,10,166184,177593,343777,23142,20398,43540,189326,197991,387317
CAIRNS,2012,11,151728,157888,309616,23103,23068,46171,174831,180956,355787
CAIRNS,2012,12,150197,143744,293941,23186,24671,47857,173383,168415,341798
CAIRNS,2013,1,139922,152258,292180,23084,21479,44563,163006,173737,336743
CAIRNS,2013,2,123938,128914,252852,21829,20189,42018,145767,149103,294870
CAIRNS,2013,3,133590,128582,262172,21533,21190,42723,155123,149772,304895
CAIRNS,2013,4,144224,151242,295466,18953,18806,37759,163177,170048,333225
CAIRNS,2013,5,136268,134823,271091,15953,17390,33343,152221,152213,304434
CAIRNS,2013,6,165711,152438,318149,16920,18395,35315,182631,170833,353464
CAIRNS,2013,7,184689,193806,378495,24150,19409,43559,208839,213215,422054
CAIRNS,2013,8,175719,181971,357690,24696,27564,52260,200415,209535,409950
CAIRNS,2013,9,174335,166530,340865,20101,21374,41475,194436,187904,382340
CAIRNS,2013,10,171668,182915,354583,22144,18929,41073,193812,201844,395656
CAIRNS,2013,11,150984,155655,306639,17798,18220,36018,168782,173875,342657
CAIRNS,2013,12,165079,159070,324149,20333,21652,41985,185412,180722,366134
CAIRNS,2014,1,160822,172757,333579,23911,20221,44132,184733,192978,377711
CAIRNS,2014,2,126598,135121,261719,20129,19117,39246,146727,154238,300965
CAIRNS,2014,3,135222,137603,272825,19065,18792,37857,154287,156395,310682
